"fecha","zbs","casos"
"2020-05-08","Romareda-Seminario",1
"2020-05-09","Romareda-Seminario",0
"2020-05-10","Romareda-Seminario",0
"2020-05-11","Romareda-Seminario",1
"2020-05-12","Romareda-Seminario",1
"2020-05-13","Romareda-Seminario",0
"2020-05-14","Romareda-Seminario",0
"2020-05-15","Romareda-Seminario",0
"2020-05-16","Romareda-Seminario",0
"2020-05-17","Romareda-Seminario",0
"2020-05-18","Romareda-Seminario",2
"2020-05-19","Romareda-Seminario",0
"2020-05-20","Romareda-Seminario",0
"2020-05-21","Romareda-Seminario",0
"2020-05-22","Romareda-Seminario",0
"2020-05-23","Romareda-Seminario",0
"2020-05-24","Romareda-Seminario",0
"2020-05-25","Romareda-Seminario",0
"2020-05-26","Romareda-Seminario",0
"2020-05-27","Romareda-Seminario",0
"2020-05-28","Romareda-Seminario",0
"2020-05-29","Romareda-Seminario",0
"2020-05-30","Romareda-Seminario",0
"2020-05-31","Romareda-Seminario",0
"2020-06-01","Romareda-Seminario",0
"2020-06-02","Romareda-Seminario",0
"2020-06-03","Romareda-Seminario",0
"2020-06-04","Romareda-Seminario",0
"2020-06-05","Romareda-Seminario",0
"2020-06-06","Romareda-Seminario",0
"2020-06-07","Romareda-Seminario",0
"2020-06-08","Romareda-Seminario",0
"2020-06-09","Romareda-Seminario",0
"2020-06-10","Romareda-Seminario",0
"2020-06-11","Romareda-Seminario",1
"2020-06-12","Romareda-Seminario",1
"2020-06-13","Romareda-Seminario",0
"2020-06-14","Romareda-Seminario",0
"2020-06-15","Romareda-Seminario",0
"2020-06-16","Romareda-Seminario",0
"2020-06-17","Romareda-Seminario",0
"2020-06-18","Romareda-Seminario",0
"2020-06-19","Romareda-Seminario",0
"2020-06-20","Romareda-Seminario",0
"2020-06-21","Romareda-Seminario",0
"2020-06-22","Romareda-Seminario",0
"2020-06-23","Romareda-Seminario",0
"2020-06-24","Romareda-Seminario",0
"2020-06-25","Romareda-Seminario",0
"2020-06-26","Romareda-Seminario",0
"2020-06-27","Romareda-Seminario",0
"2020-06-28","Romareda-Seminario",0
"2020-06-29","Romareda-Seminario",0
"2020-06-30","Romareda-Seminario",0
"2020-07-01","Romareda-Seminario",0
"2020-07-02","Romareda-Seminario",0
"2020-07-03","Romareda-Seminario",1
"2020-07-04","Romareda-Seminario",0
"2020-07-05","Romareda-Seminario",0
"2020-07-06","Romareda-Seminario",0
"2020-07-07","Romareda-Seminario",0
"2020-07-08","Romareda-Seminario",1
"2020-07-09","Romareda-Seminario",0
"2020-07-10","Romareda-Seminario",2
"2020-07-11","Romareda-Seminario",0
"2020-07-12","Romareda-Seminario",1
"2020-07-13","Romareda-Seminario",0
"2020-07-14","Romareda-Seminario",0
"2020-07-15","Romareda-Seminario",0
"2020-07-16","Romareda-Seminario",0
"2020-07-17","Romareda-Seminario",5
"2020-07-18","Romareda-Seminario",1
"2020-07-19","Romareda-Seminario",2
"2020-07-20","Romareda-Seminario",2
"2020-07-21","Romareda-Seminario",2
"2020-07-22","Romareda-Seminario",7
"2020-07-23","Romareda-Seminario",5
"2020-07-24","Romareda-Seminario",3
"2020-07-25","Romareda-Seminario",1
"2020-07-26","Romareda-Seminario",6
"2020-07-27","Romareda-Seminario",7
"2020-07-28","Romareda-Seminario",6
"2020-07-29","Romareda-Seminario",1
"2020-07-30","Romareda-Seminario",7
"2020-07-31","Romareda-Seminario",4
"2020-08-01","Romareda-Seminario",50
"2020-08-02","Romareda-Seminario",6
"2020-08-03","Romareda-Seminario",2
"2020-08-04","Romareda-Seminario",3
"2020-08-05","Romareda-Seminario",2
"2020-08-06","Romareda-Seminario",7
"2020-08-07","Romareda-Seminario",2
"2020-08-08","Romareda-Seminario",23
"2020-08-09","Romareda-Seminario",4
"2020-08-10","Romareda-Seminario",1
"2020-08-11","Romareda-Seminario",4
"2020-08-12","Romareda-Seminario",0
"2020-08-13","Romareda-Seminario",4
"2020-08-14","Romareda-Seminario",2
"2020-08-15","Romareda-Seminario",8
"2020-08-16","Romareda-Seminario",4
"2020-08-17","Romareda-Seminario",4
"2020-08-18","Romareda-Seminario",5
"2020-08-19","Romareda-Seminario",2
"2020-08-20","Romareda-Seminario",3
"2020-08-21","Romareda-Seminario",2
"2020-08-22","Romareda-Seminario",3
"2020-08-23","Romareda-Seminario",1
"2020-08-24","Romareda-Seminario",5
"2020-08-25","Romareda-Seminario",2
"2020-08-26","Romareda-Seminario",0
"2020-08-27","Romareda-Seminario",5
"2020-08-28","Romareda-Seminario",1
"2020-08-29","Romareda-Seminario",2
"2020-08-30","Romareda-Seminario",5
"2020-08-31","Romareda-Seminario",5
"2020-09-01","Romareda-Seminario",1
"2020-09-02","Romareda-Seminario",2
"2020-09-03","Romareda-Seminario",0
"2020-09-04","Romareda-Seminario",5
"2020-09-05","Romareda-Seminario",2
"2020-09-06","Romareda-Seminario",0
"2020-09-07","Romareda-Seminario",1
"2020-09-08","Romareda-Seminario",1
"2020-09-09","Romareda-Seminario",0
"2020-09-10","Romareda-Seminario",1
"2020-09-11","Romareda-Seminario",2
"2020-09-12","Romareda-Seminario",1
"2020-09-13","Romareda-Seminario",5
"2020-09-14","Romareda-Seminario",3
"2020-09-15","Romareda-Seminario",1
"2020-09-16","Romareda-Seminario",2
"2020-09-17","Romareda-Seminario",3
"2020-09-18","Romareda-Seminario",6
"2020-09-19","Romareda-Seminario",0
"2020-09-20","Romareda-Seminario",2
"2020-09-21","Romareda-Seminario",1
"2020-09-22","Romareda-Seminario",7
"2020-09-23","Romareda-Seminario",0
"2020-09-24","Romareda-Seminario",1
"2020-09-25","Romareda-Seminario",3
"2020-09-26","Romareda-Seminario",3
"2020-09-27","Romareda-Seminario",2
"2020-09-28","Romareda-Seminario",5
"2020-09-29","Romareda-Seminario",2
"2020-09-30","Romareda-Seminario",1
"2020-10-01","Romareda-Seminario",2
"2020-10-02","Romareda-Seminario",6
"2020-10-03","Romareda-Seminario",0
"2020-10-04","Romareda-Seminario",9
"2020-10-05","Romareda-Seminario",5
"2020-10-06","Romareda-Seminario",4
"2020-10-07","Romareda-Seminario",5
"2020-10-08","Romareda-Seminario",8
"2020-10-09","Romareda-Seminario",5
"2020-10-10","Romareda-Seminario",3
"2020-10-11","Romareda-Seminario",3
"2020-10-12","Romareda-Seminario",4
"2020-10-13","Romareda-Seminario",3
"2020-10-14","Romareda-Seminario",5
"2020-10-15","Romareda-Seminario",10
"2020-10-16","Romareda-Seminario",5
"2020-10-17","Romareda-Seminario",19
"2020-10-18","Romareda-Seminario",2
"2020-10-19","Romareda-Seminario",12
"2020-10-20","Romareda-Seminario",10
"2020-10-21","Romareda-Seminario",16
"2020-10-22","Romareda-Seminario",13
"2020-10-23","Romareda-Seminario",17
"2020-10-24","Romareda-Seminario",12
"2020-10-25","Romareda-Seminario",2
"2020-10-26","Romareda-Seminario",13
"2020-10-27","Romareda-Seminario",14
"2020-10-28","Romareda-Seminario",16
"2020-10-29","Romareda-Seminario",7
"2020-10-30","Romareda-Seminario",15
"2020-10-31","Romareda-Seminario",6
"2020-11-01","Romareda-Seminario",7
"2020-11-02","Romareda-Seminario",2
"2020-11-03","Romareda-Seminario",6
"2020-11-04","Romareda-Seminario",8
"2020-11-05","Romareda-Seminario",8
"2020-11-06","Romareda-Seminario",6
"2020-11-07","Romareda-Seminario",11
"2020-11-08","Romareda-Seminario",5
"2020-11-09","Romareda-Seminario",3
"2020-11-10","Romareda-Seminario",2
"2020-11-11","Romareda-Seminario",5
"2020-11-12","Romareda-Seminario",2
"2020-11-13","Romareda-Seminario",5
"2020-11-14","Romareda-Seminario",3
"2020-11-15","Romareda-Seminario",5
"2020-11-16","Romareda-Seminario",4
"2020-11-17","Romareda-Seminario",5
"2020-11-18","Romareda-Seminario",3
"2020-11-19","Romareda-Seminario",2
"2020-11-20","Romareda-Seminario",4
"2020-11-21","Romareda-Seminario",1
"2020-11-22","Romareda-Seminario",1
"2020-11-23","Romareda-Seminario",2
"2020-11-24","Romareda-Seminario",3
"2020-11-25","Romareda-Seminario",1
"2020-11-26","Romareda-Seminario",2
"2020-11-27","Romareda-Seminario",2
"2020-11-28","Romareda-Seminario",4
"2020-11-29","Romareda-Seminario",0
"2020-11-30","Romareda-Seminario",2
"2020-12-01","Romareda-Seminario",4
"2020-12-02","Romareda-Seminario",0
"2020-12-03","Romareda-Seminario",2
"2020-12-04","Romareda-Seminario",0
"2020-12-05","Romareda-Seminario",3
"2020-12-06","Romareda-Seminario",0
"2020-12-07","Romareda-Seminario",0
"2020-12-08","Romareda-Seminario",0
"2020-12-09","Romareda-Seminario",0
"2020-12-10","Romareda-Seminario",1
"2020-12-11","Romareda-Seminario",2
"2020-12-12","Romareda-Seminario",1
"2020-12-13","Romareda-Seminario",0
"2020-12-14","Romareda-Seminario",0
"2020-12-15","Romareda-Seminario",2
"2020-12-16","Romareda-Seminario",4
"2020-12-17","Romareda-Seminario",2
"2020-12-18","Romareda-Seminario",2
"2020-12-19","Romareda-Seminario",1
"2020-12-20","Romareda-Seminario",4
"2020-12-21","Romareda-Seminario",0
"2020-12-22","Romareda-Seminario",4
"2020-12-23","Romareda-Seminario",0
"2020-12-24","Romareda-Seminario",3
"2020-12-25","Romareda-Seminario",2
"2020-12-26","Romareda-Seminario",0
"2020-12-27","Romareda-Seminario",0
"2020-12-28","Romareda-Seminario",4
"2020-12-29","Romareda-Seminario",10
"2020-12-30","Romareda-Seminario",0
"2020-12-31","Romareda-Seminario",8
"2020-02-15","Sagasta-Ruiseñores",0
"2020-02-16","Sagasta-Ruiseñores",0
"2020-02-17","Sagasta-Ruiseñores",0
"2020-02-18","Sagasta-Ruiseñores",0
"2020-02-19","Sagasta-Ruiseñores",0
"2020-02-20","Sagasta-Ruiseñores",0
"2020-02-21","Sagasta-Ruiseñores",0
"2020-02-22","Sagasta-Ruiseñores",0
"2020-02-23","Sagasta-Ruiseñores",0
"2020-02-24","Sagasta-Ruiseñores",0
"2020-02-25","Sagasta-Ruiseñores",0
"2020-02-26","Sagasta-Ruiseñores",0
"2020-02-27","Sagasta-Ruiseñores",0
"2020-02-28","Sagasta-Ruiseñores",0
"2020-02-29","Sagasta-Ruiseñores",0
"2020-03-01","Sagasta-Ruiseñores",0
"2020-03-02","Sagasta-Ruiseñores",0
"2020-03-03","Sagasta-Ruiseñores",0
"2020-03-04","Sagasta-Ruiseñores",0
"2020-03-05","Sagasta-Ruiseñores",0
"2020-03-06","Sagasta-Ruiseñores",0
"2020-03-07","Sagasta-Ruiseñores",0
"2020-03-08","Sagasta-Ruiseñores",0
"2020-03-09","Sagasta-Ruiseñores",0
"2020-03-10","Sagasta-Ruiseñores",0
"2020-03-11","Sagasta-Ruiseñores",1
"2020-03-12","Sagasta-Ruiseñores",0
"2020-03-13","Sagasta-Ruiseñores",0
"2020-03-14","Sagasta-Ruiseñores",2
"2020-03-15","Sagasta-Ruiseñores",1
"2020-03-16","Sagasta-Ruiseñores",2
"2020-03-17","Sagasta-Ruiseñores",1
"2020-03-18","Sagasta-Ruiseñores",2
"2020-03-19","Sagasta-Ruiseñores",7
"2020-03-20","Sagasta-Ruiseñores",4
"2020-03-21","Sagasta-Ruiseñores",4
"2020-03-22","Sagasta-Ruiseñores",2
"2020-03-23","Sagasta-Ruiseñores",2
"2020-03-24","Sagasta-Ruiseñores",8
"2020-03-25","Sagasta-Ruiseñores",7
"2020-03-26","Sagasta-Ruiseñores",11
"2020-03-27","Sagasta-Ruiseñores",18
"2020-03-28","Sagasta-Ruiseñores",8
"2020-03-29","Sagasta-Ruiseñores",1
"2020-03-30","Sagasta-Ruiseñores",4
"2020-03-31","Sagasta-Ruiseñores",7
"2020-04-01","Sagasta-Ruiseñores",11
"2020-04-02","Sagasta-Ruiseñores",4
"2020-04-03","Sagasta-Ruiseñores",4
"2020-04-04","Sagasta-Ruiseñores",5
"2020-04-05","Sagasta-Ruiseñores",2
"2020-04-06","Sagasta-Ruiseñores",4
"2020-04-07","Sagasta-Ruiseñores",1
"2020-04-08","Sagasta-Ruiseñores",2
"2020-04-09","Sagasta-Ruiseñores",3
"2020-04-10","Sagasta-Ruiseñores",4
"2020-04-11","Sagasta-Ruiseñores",4
"2020-04-12","Sagasta-Ruiseñores",1
"2020-04-13","Sagasta-Ruiseñores",1
"2020-04-14","Sagasta-Ruiseñores",4
"2020-04-15","Sagasta-Ruiseñores",2
"2020-04-16","Sagasta-Ruiseñores",4
"2020-04-17","Sagasta-Ruiseñores",3
"2020-04-18","Sagasta-Ruiseñores",1
"2020-04-19","Sagasta-Ruiseñores",2
"2020-04-20","Sagasta-Ruiseñores",6
"2020-04-21","Sagasta-Ruiseñores",2
"2020-04-22","Sagasta-Ruiseñores",3
"2020-04-23","Sagasta-Ruiseñores",5
"2020-04-24","Sagasta-Ruiseñores",2
"2020-04-25","Sagasta-Ruiseñores",3
"2020-04-26","Sagasta-Ruiseñores",0
"2020-04-27","Sagasta-Ruiseñores",1
"2020-04-28","Sagasta-Ruiseñores",3
"2020-04-29","Sagasta-Ruiseñores",5
"2020-04-30","Sagasta-Ruiseñores",0
"2020-05-01","Sagasta-Ruiseñores",5
"2020-05-02","Sagasta-Ruiseñores",1
"2020-05-03","Sagasta-Ruiseñores",1
"2020-05-04","Sagasta-Ruiseñores",1
"2020-05-05","Sagasta-Ruiseñores",1
"2020-05-06","Sagasta-Ruiseñores",0
"2020-05-07","Sagasta-Ruiseñores",3
"2020-05-08","Sagasta-Ruiseñores",0
"2020-05-09","Sagasta-Ruiseñores",0
"2020-05-10","Sagasta-Ruiseñores",0
"2020-05-11","Sagasta-Ruiseñores",0
"2020-05-12","Sagasta-Ruiseñores",0
"2020-05-13","Sagasta-Ruiseñores",0
"2020-05-14","Sagasta-Ruiseñores",0
"2020-05-15","Sagasta-Ruiseñores",0
"2020-05-16","Sagasta-Ruiseñores",1
"2020-05-17","Sagasta-Ruiseñores",0
"2020-05-18","Sagasta-Ruiseñores",0
"2020-05-19","Sagasta-Ruiseñores",0
"2020-05-20","Sagasta-Ruiseñores",0
"2020-05-21","Sagasta-Ruiseñores",1
"2020-05-22","Sagasta-Ruiseñores",0
"2020-05-23","Sagasta-Ruiseñores",1
"2020-05-24","Sagasta-Ruiseñores",0
"2020-05-25","Sagasta-Ruiseñores",0
"2020-05-26","Sagasta-Ruiseñores",0
"2020-05-27","Sagasta-Ruiseñores",0
"2020-05-28","Sagasta-Ruiseñores",0
"2020-05-29","Sagasta-Ruiseñores",0
"2020-05-30","Sagasta-Ruiseñores",0
"2020-05-31","Sagasta-Ruiseñores",0
"2020-06-01","Sagasta-Ruiseñores",1
"2020-06-02","Sagasta-Ruiseñores",0
"2020-06-03","Sagasta-Ruiseñores",0
"2020-06-04","Sagasta-Ruiseñores",0
"2020-06-05","Sagasta-Ruiseñores",0
"2020-06-06","Sagasta-Ruiseñores",0
"2020-06-07","Sagasta-Ruiseñores",0
"2020-06-08","Sagasta-Ruiseñores",0
"2020-06-09","Sagasta-Ruiseñores",1
"2020-06-10","Sagasta-Ruiseñores",0
"2020-06-11","Sagasta-Ruiseñores",0
"2020-06-12","Sagasta-Ruiseñores",0
"2020-06-13","Sagasta-Ruiseñores",0
"2020-06-14","Sagasta-Ruiseñores",0
"2020-06-15","Sagasta-Ruiseñores",0
"2020-06-16","Sagasta-Ruiseñores",0
"2020-06-17","Sagasta-Ruiseñores",0
"2020-06-18","Sagasta-Ruiseñores",0
"2020-06-19","Sagasta-Ruiseñores",0
"2020-06-20","Sagasta-Ruiseñores",0
"2020-06-21","Sagasta-Ruiseñores",1
"2020-06-22","Sagasta-Ruiseñores",0
"2020-06-23","Sagasta-Ruiseñores",4
"2020-06-24","Sagasta-Ruiseñores",0
"2020-06-25","Sagasta-Ruiseñores",1
"2020-06-26","Sagasta-Ruiseñores",1
"2020-06-27","Sagasta-Ruiseñores",3
"2020-06-28","Sagasta-Ruiseñores",0
"2020-06-29","Sagasta-Ruiseñores",0
"2020-06-30","Sagasta-Ruiseñores",0
"2020-07-01","Sagasta-Ruiseñores",1
"2020-07-02","Sagasta-Ruiseñores",0
"2020-07-03","Sagasta-Ruiseñores",1
"2020-07-04","Sagasta-Ruiseñores",0
"2020-07-05","Sagasta-Ruiseñores",0
"2020-07-06","Sagasta-Ruiseñores",0
"2020-07-07","Sagasta-Ruiseñores",0
"2020-07-08","Sagasta-Ruiseñores",0
"2020-07-09","Sagasta-Ruiseñores",2
"2020-07-10","Sagasta-Ruiseñores",2
"2020-07-11","Sagasta-Ruiseñores",5
"2020-07-12","Sagasta-Ruiseñores",1
"2020-07-13","Sagasta-Ruiseñores",3
"2020-07-14","Sagasta-Ruiseñores",3
"2020-07-15","Sagasta-Ruiseñores",8
"2020-07-16","Sagasta-Ruiseñores",0
"2020-07-17","Sagasta-Ruiseñores",7
"2020-07-18","Sagasta-Ruiseñores",7
"2020-07-19","Sagasta-Ruiseñores",16
"2020-07-20","Sagasta-Ruiseñores",5
"2020-07-21","Sagasta-Ruiseñores",6
"2020-07-22","Sagasta-Ruiseñores",17
"2020-07-23","Sagasta-Ruiseñores",10
"2020-07-24","Sagasta-Ruiseñores",11
"2020-07-25","Sagasta-Ruiseñores",4
"2020-07-26","Sagasta-Ruiseñores",18
"2020-07-27","Sagasta-Ruiseñores",23
"2020-07-28","Sagasta-Ruiseñores",10
"2020-07-29","Sagasta-Ruiseñores",1
"2020-07-30","Sagasta-Ruiseñores",20
"2020-07-31","Sagasta-Ruiseñores",6
"2020-08-01","Sagasta-Ruiseñores",50
"2020-08-02","Sagasta-Ruiseñores",24
"2020-08-03","Sagasta-Ruiseñores",16
"2020-08-04","Sagasta-Ruiseñores",11
"2020-08-05","Sagasta-Ruiseñores",8
"2020-08-06","Sagasta-Ruiseñores",24
"2020-08-07","Sagasta-Ruiseñores",17
"2020-08-08","Sagasta-Ruiseñores",12
"2020-08-09","Sagasta-Ruiseñores",25
"2020-08-10","Sagasta-Ruiseñores",17
"2020-08-11","Sagasta-Ruiseñores",9
"2020-08-12","Sagasta-Ruiseñores",8
"2020-08-13","Sagasta-Ruiseñores",5
"2020-08-14","Sagasta-Ruiseñores",17
"2020-08-15","Sagasta-Ruiseñores",29
"2020-08-16","Sagasta-Ruiseñores",3
"2020-08-17","Sagasta-Ruiseñores",11
"2020-08-18","Sagasta-Ruiseñores",35
"2020-08-19","Sagasta-Ruiseñores",20
"2020-08-20","Sagasta-Ruiseñores",5
"2020-08-21","Sagasta-Ruiseñores",11
"2020-08-22","Sagasta-Ruiseñores",6
"2020-08-23","Sagasta-Ruiseñores",4
"2020-08-24","Sagasta-Ruiseñores",2
"2020-08-25","Sagasta-Ruiseñores",14
"2020-08-26","Sagasta-Ruiseñores",8
"2020-08-27","Sagasta-Ruiseñores",5
"2020-08-28","Sagasta-Ruiseñores",9
"2020-08-29","Sagasta-Ruiseñores",3
"2020-08-30","Sagasta-Ruiseñores",1
"2020-08-31","Sagasta-Ruiseñores",4
"2020-09-01","Sagasta-Ruiseñores",17
"2020-09-02","Sagasta-Ruiseñores",0
"2020-09-03","Sagasta-Ruiseñores",14
"2020-09-04","Sagasta-Ruiseñores",9
"2020-09-05","Sagasta-Ruiseñores",9
"2020-09-06","Sagasta-Ruiseñores",10
"2020-09-07","Sagasta-Ruiseñores",5
"2020-09-08","Sagasta-Ruiseñores",2
"2020-09-09","Sagasta-Ruiseñores",5
"2020-09-10","Sagasta-Ruiseñores",4
"2020-09-11","Sagasta-Ruiseñores",3
"2020-09-12","Sagasta-Ruiseñores",7
"2020-09-13","Sagasta-Ruiseñores",0
"2020-09-14","Sagasta-Ruiseñores",2
"2020-09-15","Sagasta-Ruiseñores",5
